Group,Words
10309,coniusticiarii coniusticiariis
10310,pouelington pokelington
10311,conitionem conditionem cognitionem
10312,curlintone curtlintone curdlintone
10313,brenteford berenteford
10314,teokesburiam teokesburia
10315,districtioris districtionis districtiori
10316,compatienti compatiendi
10317,precipitarem precipitare
10318,windleshoram windlesoram windeshoram windleshora
10319,warantizandi warantizanda
10320,tademartona tademarlona
10321,cedelintone cudelintone cadelintone
10322,beneualete beneualente
10323,exsequeremur exequeremur
10324,windeshouers windeshouer
10325,uirecestre uirecestrie
10326,norhamtonensi norhamtoniensi
10327,hauekeberia hauekebiria
10328,couentrenci couentrensi
10329,aluredesfeld alfredesfeld
10330,haueringelond haueringlond
10331,poselingeworte poselingewrte poselingewurte
10332,poselingwrte poselingewrte
10333,adquiescatis acquiescatis
10334,dogmeresfeld dogmerefeld
10335,responsuram responsurum
10336,ederlingtona edelingtona derlingtona
10337,cestrishira cestreshira cestrishiria
10338,pangeburne pangebourne
10339,cordwanerio cordewanerio
10340,hauekescirc hauekescurc hauekescerc
10341,dicleburgh diclesburgh
10342,palmentarium parmentarium
10343,brerforlong brerfurlong
10344,braderesforlong braderesforlonge
10345,beterinton beterintona
10346,pokelescurce pokelescurc
10347,testificantis testificantes
10348,clerekenwl clerekenwel clerekenewl
10349,comfirmatur confirmatur
10350,hauekecerc hauekescerc
10351,excolerunt excoluerunt
10352,sitlingtona sitlington
10353,herfordiensis herfordensis herefordiensis herfordiensi
10354,waretabunt warectabunt
10355,huntingfelde huntingfeld
10356,inpenderitis impenderitis
10357,respicientia respicienti respiciencia respicientis
10358,contientie continentie
10359,intruserunt intruserint
10360,impignerabit impignorabit
10361,esterlinggorum esterlingorum sterlinggorum esterlinghorum
10362,conductionibus condictionibus
10363,elaborabimus laborabimus
10364,dispensatorum dispensatorem dispensaturum
10365,colecestren colecestre
10366,interponitam interpositam interponita
10367,confirmaturam confirmaturum
10368,deregnauerunt dereinauerunt
10369,wlfrunhamton wlfrunhampton
10370,cunstantiis constantiis
10371,precipitanter precipitantur
10372,wirecestresire wirecestresira wirecestrescire wirecestresir
10373,hauggehurst haggehurst
10374,skitfledic skitfletdic
10375,staldingburga staldingbura
10376,pitelingehege pitelingeheg
10377,langeberhe langeberghe
10378,luterington luteringtun luteringtona
10379,shitelington scitelington
10380,hwelpestanes welpestanes
10381,helsingeton hilsingeton
10382,adelmerton adhelmerton
10383,hornigetoft horningetoft
10384,huntigefeud huntingefeud
10385,huntingfeud huntingefeud huntingfeld
10386,selfhangre scelfhangre
10387,estburcedune estburcedun
10388,remanendam remandendam
10389,westspersolte westpersolte
10390,cesariburg cesariburgo cesarisburg
10391,inualitudine inualitudinem inualetudine
10392,superanuati superanati
10393,fernigeham ferningeham
10394,betlesengre betleshengre
10395,mulnecrofte mulecrofte
10396,calumpniarum calumpniatum
10397,wridlesford wridelesford wridlisford
10398,bardestapl bardestapla
10399,miskeningge miskeninge
10400,arciepisopi arciepiscopi arciepisope
10401,dispositorem dispositore
10402,cestresiriam cestresiria
10403,trumpingtona trumpington
10404,recongnitioni recongnitione recognitioni recongnitionis
10405,sutreinham soutreinham
10406,excercitum excercitium
10407,dorobornensi dorobornensis dorobernensi
10408,wlfrenehamton wlfrenehampton
10409,blawatgile blawatbgile
10410,sandifordrift sandisfordrift
10411,seinuragios seinuragiis
10412,percipendas percipiendas percipuendas percipendam percipendos
10413,tesaurizario tesaurizari
10414,confuetudine consuetudine
10415,shireburniam scireburniam
10416,hildebrand hildebrandi
10417,ilsingeton hilsingeton
10418,descenderit descenderat descenderint
10419,ampliauerit ampliauerint ampliauerim
10420,berengerium berengerius berengarium
10421,extorsiones extorsione extorsionem
10422,stamnariarum staminariarum
10423,intentiores intentiones
10424,transferendis transferendi transferendus transferendos
10425,mapeledurefeld mapeldurefeld
10426,admensuratione amensuratione admensurationem
10427,notelscakebec netelscakebec
10428,subnominatas subnominatis
10429,godelesburc godlesburc godelesburg
10430,brauncetoun braunceton
10431,carletonrode carletonerode
10432,ingolestorp ingoldestorp ingulestorp
10433,hafketelestofto hafketelestoft
10434,turmodetun turmodestun
10435,hildeuertus hildebertus
10436,solemnitati solemnitate solempnitati solemnitatis
10437,saresberensis saresberiensis sareberensis
10438,testelinges gestelinges
10439,formidasent formidarent
10440,discuciendam discutiendam
10441,refundantur refundentur refundatur refunduntur
10442,consingnatio consingnato
10443,brinesford brinesforde
10444,cuningeston duningeston
10445,comorabitur comorabatur
10446,nortdaltona nortdalton
10447,witingeheim whitingeheim
10448,montiforti montifortis
10449,leministriam leoministriam
10450,utfongentef utfangentef
10451,galdstaneston goldstaneston
10452,inplacitase inplacitaset inplacitasem
10453,subdecanatu subdecanatum
10454,merlingeford marlingeford perlingeford
10455,horningtoft horningetoft
10456,stokencirc stokenecirc
10457,excusatorias excusatoria
10458,arehidiacono archidiacono
10459,conueniendis conueniendi conuenientis
10460,denuntiati denuntiatis
10461,denuntiaremus denuntiasemus
10462,doggisheued doggisheuid
10463,fretesentam fretesenta fretesantam
10464,proditionem proditione
10465,liuingelburn liuingelburne liuingesburn liuingeburn
10466,batriceseia patriceseia batriceseie
10467,significanda significandam significandi significando
10468,adiungendos adiungendus adiungendo adiungendis
10469,diligentiorem diligentiore
10470,influctuosum infructuosum
10471,pretermiserit pretermiserint
10472,esturmenistr sturmenistr
10473,bilingeham birlingeham
10474,wiuelinston wiuelington
10475,brentigeham brentingeham
10476,dunfermlin dunfermelin
10477,uocauerant euocauerant
10478,dartingtone dartingtona
10479,surplusagio suplusagio
10480,utfangenteof utfangentef utfangeneteof
10481,forsifacturam forifacturam
10482,eboracscire eboraciscire eboracscira eboracshire
10483,winleshores windeshores
10484,preteriero preteritero
10485,excusauerit excusauerint
10486,horningesherte horningesherde horningeshert
10487,hildoluestune hildoluestun hildoluestone
10488,mudelintone cudelintone
10489,cilmeresford celmeresford
10490,quitancias quietancias
10491,beningwrta beningworta
10492,horniggeshert horningeshert
10493,predictorurn predictorun predictorura
10494,adnicilabitur adnicilabatur
10495,hokenertone hokenertona hokenortone hokenertune hokenartone
10496,cadelinton cadelintone
10497,denariatorum denariatarum
10498,pretermitit pretermisit pretermiti pretermitet
10499,swanescamp swanescampe
10500,caumpaingne caumpaigne
10501,arcediacano arcidiacano
10502,hilderkelf hilderskelf
10503,definiendam difiniendam definiendum
10504,scadweldal scadweledal
10505,ingoldistorp ingoldestorp
10506,ilsingtone bilsingtone
10507,cantimerul cantimerula
10508,sarisburensi sarisburiensi
10509,sariburiensi sarisburiensi saribiriensi
10510,prestaturum prestiturum
10511,comunicabimus comunicauimus
10512,arbitrarium arbitrariam
10513,colecestere colecestre
10514,alexandram alexandriam
10515,quietasclamauerunt quietaclamauerunt quietamclamauerunt
10516,ordlaueston ordlauestun
10517,lulingeston lilingeston
10518,sarebiriensi saresbiriensi sareberiensi saribiriensi
10519,inplicitentur inplacitentur
10520,menigwarin meinigwarin
10521,tinghirste tingehirste
10522,sententiauerunt sententiauerint
10523,hangedelonde hangendelonde hanghedelonde
10524,implacitabit implacitauit inplacitabit
10525,dimidiabimus dimidiauimus
10526,kideministr kideminstr
10527,leuingesburn liuingesburn
10528,neggligentibus negligentibus
10529,preuiderunt prouiderunt
10530,quietamclamaui quietumclamaui quietamclamauit quietaclamaui
10531,confederare confederate
10532,hauekescerce hauekescerc
10533,mapulderham mapelderham
10534,ridkeueleci rikeueleci
10535,egliskeinwir egleskeinwir
10536,suuinesheued suinesheued
10537,nunciauerit anunciauerit
10538,sareberiensis saresberiensis sareberiensi sereberiensis sareberensis sareburiensis
10539,bernigeham berningeham
10540,cognoscendus cognoscendum cognoscendis
10541,ambresbire ambresbirie
10542,imprisonatis imprisonati
10543,deaforestentur deaforestantur
10544,confirmarat confirmaret
10545,preceptorias preceptoris
10546,interponit interponita
10547,demandabitur demandabatur
10548,eueshamiensi eueshamensi
10549,tractabatur tractabitur
10550,replegietur replegientur
10551,comparimus comparuimus
10552,excomunicetis excomunicatis
10553,notinghama notinghamia
10554,wintoniens wintoniensi wintoniense
10555,seueraliter seperaliter
10556,peremptoriis peremptorius peremptorias
10557,reuocauerunt reuocauerint
10558,lilineston lilingeston
10559,sarisbirias saresbirias
10560,broghtonam broughtonam
10561,aluertonsira aluertonesira aluertonsir
10562,lauerkeston lawerkeston
10563,kenilwurte kenilewurte
10564,arcidaconis arcidiaconis arcideaconis
10565,cirdemanesmere dirdemanesmere
10566,pauperitate paupertate pauperitatem
10567,requiserunt requisierunt requiserint
10568,dimidiantur dimidiatur
10569,subiiciantur subiciantur subiiciatur subiiciuntur
10570,coherciantur coherceantur
10571,premonstratum premonstratam
10572,berefurlang berefurlong
10573,coadiutorum coadiutorem
10574,deportando deportandos
10575,delinquente delinquentes delinquentem delinquent relinquente delinquenta
10576,presentendas presentandas
10577,minstraturo ministraturo
10578,andegauiensi andegauensi
10579,silwebregge silwebregg
10580,gosberdkirc gosberdcirc
10581,arbitrationis arbitrationi
10582,bradstrate bradestrate
10583,roberdescroft roberdiscroft
10584,hailildtoft halildtoft
10585,robardiscroft roberdiscroft
10586,trokemertons trokemerton
10587,sceninggefeld sceningefeld
10588,stapelebrigg stapelbrigg
10589,admituntur admittuntur
10590,stapelbrugge stapelbrigge
10591,blakericecroft blakericescroft
10592,wasingeburge wasingeburg
10593,malesmains malesmainus
10594,contigencia contingencia continencia contigentia
10595,superoneretur superonerentur
10596,shireborne shirebourne
10597,renunciationibus renuntiationibus denunciationibus
10598,intentioni intentionis
10599,carleolens carleolensi
10600,prestesmed prestesmede
10601,edlingtona edelingtona
10602,superanuatos superanatos
10603,imparcauerint imparcauerunt
10604,deuonensis deuoniensis
10605,denuntiarent denunciarent
10606,conuictionem conuictione
10607,demandaretur emandaretur
10608,iniungendi iniungendis
10609,impertiendo inpertiendo
10610,westrincton westrington
10611,giseburniensis giseburnensis
10612,giseburniam giseburnia
10613,puntdelarce puntdelharce
10614,cleuelandie cliuelandie cleuelande
10615,controuuersias controuersias
10616,presentaturis presentaturus
10617,significauerat significauerit
10618,semperingham sempringham
10619,capentarium carpentarium capentarius
10620,stiwordcroft stiwordecroft
10621,perueniende perueniente
10622,liuingeburne liuingelburne liuingeburn
10623,formantibus firmantibus
10624,stanweiesdore stanweisdore
10625,tredriclidgate tredricligate
10626,promulgasemus promulgaremus
10627,eineshamie eigneshamie
10628,contestationis contestationes
10629,procedetis procedentis
10630,carleolensis karleolensis carleolensi carliolensis carlolensis
10631,feofamentorum fefamentorum
10632,acomodatione acomodationem acomodationes
10633,emingestuna emingestun
10634,donecastram donecastriam
10635,ambresbiri ambresbirig ambresbirie
10636,scepeshefed scepesheued
10637,acetilesmede acestilesmede
10638,cringeldick cringeldic
10639,interpolatio interpolati interpolatim interpolatis
10640,sextadecima sextadecime
10641,celmerforde celmereforde celmerford
10642,imparcatura inparcatura
10643,hogenortone hokenortone
10644,iniunctimus iniuncximus
10645,coupmanwar coupmanwara
10646,kauntebrigge kauntebrigg
10647,bishopstone bishopston bishopestone
10648,saisiauerunt saisiuerunt
10649,desponsare desponsaret
10650,taciturnitati taciturnitatis
10651,reuerantur reuertantur
10652,reuerentur reuertentur
10653,salopesbiriensi salopesberiensi
10654,quadrigena quadrigenta
10655,bishopiston bishopston
10656,requirebunt requirebant
10657,prestititis prestitistis prestitutis
10658,recederetur receperetur
10659,fridewidam frideswidam
10660,salopesbiria salopesberia salopesbirie salopesiria salopesburia salopesbiri
10661,burocestude burgcestude
10662,optinisent optinuisent
10663,hasmonderbi asmonderbi
10664,stortecroft sortecroft scortecroft
10665,welinghouer welingouer
10666,licesfeldia licesfeldiam licefeldia
10667,custodiretur custodietur
10668,descendentam descendentem
10669,quadragintis quadragintas quadrigintis
10670,uentilentur uentilantur uentiletur
10671,defesionem defensionem
10672,certificamus certificatus
10673,skoureburgh scoureburgh
10674,inplacitent inplacitant
10675,stundesfeld stuntesfeld
10676,adiunxerimus adiuxerimus
10677,brentingham brantingham brentingeham grentingham
10678,enumeratorum numeratorum
10679,fragiliores fragilioris
10680,compromitendam compromitendum
10681,confrariam confratriam
10682,sufitientem suficientem sufitienter
10683,satisfaciendis satisfaciendi satisfacientis
10684,hemingestun emingestun
10685,tretingorum trecingorum
10686,uenerationum uenerationem
10687,portmanemote portmanemot
10688,implacitarentur implacitaretur
10689,wrastlingworte wrastelingworte
10690,brenfurlong brerfurlong
10691,linefurlong lingefurlong
10692,triumpanti triumphanti
10693,consignetur consignatur consignentur
10694,satisfacturi satisfactura
10695,abricensis abrincensis
10696,portauerat portauerant
10697,arcidiaconaum arcidiaconum arcidiaconatum
10698,huntindonam huntendonam
10699,subrogatione subrogationem
10700,andegauienses andegauenses
10701,hokenortane hokenortone
10702,adiunctione adiunxtione
10703,relaxauerit relaxauerint
10704,consumetur consumentur
10705,barnastapolia barnastapolie
10706,barnastapl barnastapla
10707,profectiones profectione profectionis profectionem
10708,wlgariscote wlgaricote
10709,meidenestan maidenestan
10710,competierunt competierint
10711,brasiatores braciatores
10712,brasiatrices braciatrices
10713,sumnoniantur sumoniantur
10714,conprobantur comprobantur
10715,confluendum confouendum
10716,inbladiatam inbladatam inbladiata
10717,combinatione cominatione
10718,acidiaconali arcidiaconali
10719,altercationum altercationem
10720,compostione compositione
10721,propritarii proprietarii
10722,circumscriptio circumscripto
10723,brakenetwait brakenetait
10724,burghestude burgcestude
10725,suspendendi suspendendo
10726,culingwurt culingwurte
10727,incumberare incumbrare
10728,asartauerat asartauerant
10729,eadbrictone adbrictone
10730,uercelensis uerxelensis
10731,wasingetone wasingetona wasingtone
10732,siremanebure siremanebur
10733,werministr werministre
10734,saresburiens saresburiensi saresburien
10735,manescestr manescestre
10736,fundauerimus mundauerimus
10737,clauserimus clauserius
10738,perciperit perciperint
10739,misercordias misercordia misericordias
10740,inparcetur inparcentur
10741,conpelandos conpelendos
10742,dampnificatus dampnificatis
10743,superinducta superindicta
10744,itineranti itinerantis
10745,dirationauerat disrationauerat
10746,uisitaremus uisitasemus
10747,representanti representant
10748,precipemus precipiemus
